Miejscowość;Ulica;Zużycie;Liczba osób;Średnie miesięczne zużycie
STARE BABICE	;SIENKIEWICZA	;85;3;2,36
STARE BABICE	;SIENKIEWICZA	;28;1;2,33
STARE BABICE	;SIENKIEWICZA	;56;2;2,33
STARE BABICE	;SIENKIEWICZA	;111;4;2,31
STARE BABICE	;SIENKIEWICZA	;55;2;2,29
STARE BABICE	;SIENKIEWICZA	;55;2;2,29
STARE BABICE	;SIENKIEWICZA	;107;4;2,23
STARE BABICE	;SIENKIEWICZA	;53;2;2,21
STARE BABICE	;SIENKIEWICZA	;50;2;2,08
STARE BABICE	;SIENKIEWICZA	;149;6;2,07
STARE BABICE	;SIENKIEWICZA	;74;3;2,06
STARE BABICE	;SIENKIEWICZA	;49;2;2,04
STARE BABICE	;SIENKIEWICZA	;49;2;2,04
STARE BABICE	;SIENKIEWICZA	;49;2;2,04
STARE BABICE	;SIENKIEWICZA	;120;5;2,00
STARE BABICE	;SIENKIEWICZA	;23;1;1,92
STARE BABICE	;SIENKIEWICZA	;115;5;1,92
STARE BABICE	;SIENKIEWICZA	;43;2;1,79
STARE BABICE	;SIENKIEWICZA	;41;2;1,71
STARE BABICE	;SIENKIEWICZA	;80;4;1,67
STARE BABICE	;SIENKIEWICZA	;40;2;1,67
STARE BABICE	;SIENKIEWICZA	;39;2;1,63
STARE BABICE	;SIENKIEWICZA	;38;2;1,58
STARE BABICE	;SIENKIEWICZA	;93;5;1,55
STARE BABICE	;SIENKIEWICZA	;109;6;1,51
STARE BABICE	;SIENKIEWICZA	;52;3;1,44
STARE BABICE	;SIENKIEWICZA	;80;5;1,33
STARE BABICE	;SIENKIEWICZA	;16;1;1,33
STARE BABICE	;SIENKIEWICZA	;15;1;1,25
STARE BABICE	;SIENKIEWICZA	;74;5;1,23
STARE BABICE	;SIENKIEWICZA	;70;5;1,17
STARE BABICE	;SIENKIEWICZA	;12;1;1,00
STARE BABICE	;SIENKIEWICZA	;12;1;1,00
STARE BABICE	;SIENKIEWICZA	;18;4;0,90
STARE BABICE	;SIENKIEWICZA	;19;2;0,79
STARE BABICE	;SIENKIEWICZA	;18;2;0,75
STARE BABICE	;SIENKIEWICZA	;8;1;0,67
STARE BABICE	;SIENKIEWICZA	;14;2;0,58
STARE BABICE	;SIENKIEWICZA	;27;4;0,56
STARE BABICE	;SIENKIEWICZA	;12;2;0,50
STARE BABICE	;SIENKIEWICZA	;4;1;0,33
STARE BABICE	;SIENKIEWICZA	;7;2;0,29
STARE BABICE	;SIENKIEWICZA	;11;4;0,23
STARE BABICE	;SIENKIEWICZA	;11;4;0,23
STARE BABICE	;SIENKIEWICZA	;5;2;0,21
STARE BABICE	;SIENKIEWICZA	;1;1;0,08
STARE BABICE	;SIENKIEWICZA	;4;4;0,08
STARE BABICE	;SIKORSKIEGO	;124;1;124,00
STARE BABICE	;SIKORSKIEGO	;94;2;3,92
STARE BABICE	;SIKORSKIEGO	;182;4;3,79
STARE BABICE	;SIKORSKIEGO	;129;3;3,58
STARE BABICE	;SIKORSKIEGO	;97;3;2,69
STARE BABICE	;SZAREGO WILKA;76;1;6,33
STARE BABICE	;SZAREGO WILKA;75;1;6,25
STARE BABICE	;SZAREGO WILKA;130;2;5,42
STARE BABICE	;SZAREGO WILKA;122;2;5,08
STARE BABICE	;SZAREGO WILKA;177;3;4,92
STARE BABICE	;SZAREGO WILKA;117;2;4,88
STARE BABICE	;SZAREGO WILKA;115;2;4,79
STARE BABICE	;SZAREGO WILKA;167,26;3;4,65
STARE BABICE	;SZAREGO WILKA;162;3;4,50
STARE BABICE	;SZAREGO WILKA;157;3;4,36
STARE BABICE	;SZAREGO WILKA;118;4;4,21
STARE BABICE	;SZAREGO WILKA;142;3;3,94
STARE BABICE	;SZAREGO WILKA;132;3;3,67
STARE BABICE	;SZAREGO WILKA;130;3;3,61
STARE BABICE	;SZAREGO WILKA;171;4;3,56
STARE BABICE	;SZAREGO WILKA;84;2;3,50
STARE BABICE	;SZAREGO WILKA;84;2;3,50
STARE BABICE	;SZAREGO WILKA;120;3;3,33
STARE BABICE	;SZAREGO WILKA;159;4;3,31
STARE BABICE	;SZAREGO WILKA;119;3;3,31
STARE BABICE	;SZAREGO WILKA;78;2;3,25
STARE BABICE	;SZAREGO WILKA;116;3;3,22
STARE BABICE	;SZAREGO WILKA;148;4;3,08
STARE BABICE	;SZAREGO WILKA;109;3;3,03
STARE BABICE	;SZAREGO WILKA;107;3;2,97
STARE BABICE	;SZAREGO WILKA;141;4;2,94
STARE BABICE	;SZAREGO WILKA;127;4;2,65
STARE BABICE	;SZAREGO WILKA;152;5;2,53
STARE BABICE	;SZAREGO WILKA;120;4;2,50
STARE BABICE	;SZAREGO WILKA;115;4;2,40
STARE BABICE	;SZAREGO WILKA;115;4;2,40
STARE BABICE	;SZAREGO WILKA;84;3;2,33
STARE BABICE	;SZAREGO WILKA;54;2;2,25
STARE BABICE	;SZAREGO WILKA;26;1;2,17
STARE BABICE	;SZAREGO WILKA;93;4;1,94
STARE BABICE	;SZAREGO WILKA;18;1;1,50
STARE BABICE	;SZAREGO WILKA;69;4;1,44
STARE BABICE	;SZEMBEKA	;115;2;4,79
STARE BABICE	;SZEMBEKA	;247;5;4,12
STARE BABICE	;SZEMBEKA	;77;2;3,21
STARE BABICE	;SZEMBEKA	;143;4;2,98
STARE BABICE	;SZEMBEKA	;18;1;1,80
STARE BABICE	;SZEMBEKA	;25;6;0,35
STARE BABICE	;THOMME	;240;3;20,00
STARE BABICE	;THOMME	;321;4;6,69
STARE BABICE	;THOMME	;130;2;5,42
STARE BABICE	;THOMME	;238;4;4,96
STARE BABICE	;THOMME	;108;2;4,50
STARE BABICE	;THOMME	;88;2;4,40
STARE BABICE	;THOMME	;59;2;2,46
STARE BABICE	;WARSZAWSKA	;2108;8;21,96
STARE BABICE	;WARSZAWSKA	;474;3;13,17
STARE BABICE	;WARSZAWSKA	;132;1;11,00
STARE BABICE	;WARSZAWSKA	;251;2;10,46
STARE BABICE	;WARSZAWSKA	;117;6;9,75
STARE BABICE	;WARSZAWSKA	;205;2;8,54
STARE BABICE	;WARSZAWSKA	;168;2;7,00
STARE BABICE	;WARSZAWSKA	;83;1;6,92
STARE BABICE	;WARSZAWSKA	;231;3;6,42
STARE BABICE	;WARSZAWSKA	;223;3;6,19
STARE BABICE	;WARSZAWSKA	;131;2;5,46
STARE BABICE	;WARSZAWSKA	;251;4;5,23
STARE BABICE	;WARSZAWSKA	;121;2;5,04
STARE BABICE	;WARSZAWSKA	;116;2;4,83
STARE BABICE	;WARSZAWSKA	;173;3;4,81
STARE BABICE	;WARSZAWSKA	;112;2;4,67
STARE BABICE	;WARSZAWSKA	;103;2;4,29
STARE BABICE	;WARSZAWSKA	;152;3;4,22
STARE BABICE	;WARSZAWSKA	;99;2;4,13
STARE BABICE	;WARSZAWSKA	;98;2;4,08
STARE BABICE	;WARSZAWSKA	;144;3;4,00
STARE BABICE	;WARSZAWSKA	;231;5;3,85
STARE BABICE	;WARSZAWSKA	;92;2;3,83
STARE BABICE	;WARSZAWSKA	;91;2;3,79
STARE BABICE	;WARSZAWSKA	;179;4;3,73
STARE BABICE	;WARSZAWSKA	;89;2;3,71
STARE BABICE	;WARSZAWSKA	;171;4;3,56
STARE BABICE	;WARSZAWSKA	;84;2;3,50
STARE BABICE	;WARSZAWSKA	;167;4;3,48
STARE BABICE	;WARSZAWSKA	;287;7;3,42
STARE BABICE	;WARSZAWSKA	;121;3;3,36
STARE BABICE	;WARSZAWSKA	;80;2;3,33
STARE BABICE	;WARSZAWSKA	;79,92;2;3,33
STARE BABICE	;WARSZAWSKA	;149;4;3,10
STARE BABICE	;WARSZAWSKA	;142;4;2,96
STARE BABICE	;WARSZAWSKA	;71;2;2,96
STARE BABICE	;WARSZAWSKA	;136;4;2,83
STARE BABICE	;WARSZAWSKA	;101;3;2,81
STARE BABICE	;WARSZAWSKA	;134;4;2,79
STARE BABICE	;WARSZAWSKA	;39;2;2,79
STARE BABICE	;WARSZAWSKA	;132;4;2,75
STARE BABICE	;WARSZAWSKA	;124;4;2,58
STARE BABICE	;WARSZAWSKA	;60;2;2,50
STARE BABICE	;WARSZAWSKA	;57;2;2,38
STARE BABICE	;WARSZAWSKA	;113;4;2,35
STARE BABICE	;WARSZAWSKA	;110;4;2,29
STARE BABICE	;WARSZAWSKA	;107;4;2,23
STARE BABICE	;WARSZAWSKA	;132;5;2,20
STARE BABICE	;WARSZAWSKA	;25;1;2,08
STARE BABICE	;WARSZAWSKA	;25;1;2,08
STARE BABICE	;WARSZAWSKA	;141;6;1,96
STARE BABICE	;WARSZAWSKA	;916;2;38,17
STARE BABICE	;WARSZAWSKA	;;2;
STARE BABICE	;WARSZAWSKA	;;4;
STARE BABICE	;WARSZAWSKA	;111;5;1,85
STARE BABICE	;WARSZAWSKA	;;2;
STARE BABICE	;WARSZAWSKA	;88;4;1,83
STARE BABICE	;WARSZAWSKA	;81;4;1,69
STARE BABICE	;WARSZAWSKA	;99;5;1,65
STARE BABICE	;WARSZAWSKA	;;1;
STARE BABICE	;WARSZAWSKA	;22;3;1,83
STARE BABICE	;WARSZAWSKA	;47;5;2,35
STARE BABICE	;WARSZAWSKA	;19;1;1,58
STARE BABICE	;WARSZAWSKA	;38;2;1,58
STARE BABICE	;WARSZAWSKA	;110;6;1,53
STARE BABICE	;WARSZAWSKA	;66;4;1,38
STARE BABICE	;WARSZAWSKA	;16;1;1,33
STARE BABICE	;WARSZAWSKA	;46;3;1,28
STARE BABICE	;WARSZAWSKA	;30;2;1,25
STARE BABICE	;WARSZAWSKA	;60;4;1,25
STARE BABICE	;WARSZAWSKA	;58;4;1,21
STARE BABICE	;WARSZAWSKA	;13;1;1,08
STARE BABICE	;WARSZAWSKA	;46;4;0,96
STARE BABICE	;WARSZAWSKA	;34;3;0,94
STARE BABICE	;WARSZAWSKA	;11;1;0,92
STARE BABICE	;WARSZAWSKA	;32;3;0,89
STARE BABICE	;WARSZAWSKA	;25;3;0,83
STARE BABICE	;WARSZAWSKA	;39;4;0,81
STARE BABICE	;WARSZAWSKA	;17;2;0,71
STARE BABICE	;WARSZAWSKA	;34;4;0,71
STARE BABICE	;WARSZAWSKA	;14;2;0,58
STARE BABICE	;WARSZAWSKA	;13;2;0,54
STARE BABICE	;WARSZAWSKA	;9;2;0,38
STARE BABICE	;WARSZAWSKA	;8;2;0,33
STARE BABICE	;WARSZAWSKA	;11;4;0,23
STARE BABICE	;WARSZAWSKA	;8;3;0,22
STARE BABICE	;WIERUCHOWSKA	;463;1;38,58
STARE BABICE	;WIERUCHOWSKA	;150;1;16,67
STARE BABICE	;WIERUCHOWSKA	;378;4;7,88
STARE BABICE	;WIERUCHOWSKA	;183;2;7,63
STARE BABICE	;WIERUCHOWSKA	;268;3;7,44
STARE BABICE	;WIERUCHOWSKA	;155;2;6,46
STARE BABICE	;WIERUCHOWSKA	;291;5;4,85
STARE BABICE	;WIERUCHOWSKA	;254;5;4,23
STARE BABICE	;WIERUCHOWSKA	;44;1;3,67
STARE BABICE	;WIERUCHOWSKA	;164;4;3,42
STARE BABICE	;WIERUCHOWSKA	;77;2;3,21
STARE BABICE	;WIERUCHOWSKA	;152;4;3,17
STARE BABICE	;WIERUCHOWSKA	;150;6;2,78
STARE BABICE	;WIERUCHOWSKA	;32;1;2,67
STARE BABICE	;WIERUCHOWSKA	;183;6;2,54
STARE BABICE	;WIERUCHOWSKA	;90;3;2,50
STARE BABICE	;WIERUCHOWSKA	;59;2;2,46
STARE BABICE	;WIERUCHOWSKA	;83;3;2,31
STARE BABICE	;WIERUCHOWSKA	;55;2;2,29
STARE BABICE	;WIERUCHOWSKA	;82;3;2,28
STARE BABICE	;WIERUCHOWSKA	;101;4;2,10
STARE BABICE	;WIERUCHOWSKA	;46;2;1,92
STARE BABICE	;WIERUCHOWSKA	;41;2;1,71
STARE BABICE	;WIERUCHOWSKA	;75;4;1,56
STARE BABICE	;WIERUCHOWSKA	;29;3;0,81
STARE BABICE	;WŁODYJOWSKIEGO	;31;3;2,58
STARE BABICE	;WŁODYJOWSKIEGO	;76;4;4,75
STARE BABICE	;WŁODYJOWSKIEGO	;457;2;19,04
STARE BABICE	;WŁODYJOWSKIEGO	;296;2;12,33
STARE BABICE	;WŁODYJOWSKIEGO	;106;1;8,83
STARE BABICE	;WŁODYJOWSKIEGO	;191;2;7,96
STARE BABICE	;WŁODYJOWSKIEGO	;93;1;7,75
STARE BABICE	;WŁODYJOWSKIEGO	;457;5;7,62
STARE BABICE	;WŁODYJOWSKIEGO	;457;5;7,62
STARE BABICE	;WŁODYJOWSKIEGO	;178;2;7,42
STARE BABICE	;WŁODYJOWSKIEGO	;246;3;6,83
STARE BABICE	;WŁODYJOWSKIEGO	;159;2;6,63
STARE BABICE	;WŁODYJOWSKIEGO	;230;3;6,39
STARE BABICE	;WŁODYJOWSKIEGO	;296;4;6,17
STARE BABICE	;WŁODYJOWSKIEGO	;67;1;5,58
STARE BABICE	;WŁODYJOWSKIEGO	;178;3;4,94
STARE BABICE	;WŁODYJOWSKIEGO	;109;2;4,54
STARE BABICE	;WŁODYJOWSKIEGO	;268;5;4,47
STARE BABICE	;WŁODYJOWSKIEGO	;159;3;4,42
STARE BABICE	;WŁODYJOWSKIEGO	;106;2;4,42
STARE BABICE	;WŁODYJOWSKIEGO	;154;3;4,28
STARE BABICE	;WŁODYJOWSKIEGO	;152;3;4,22
STARE BABICE	;WŁODYJOWSKIEGO	;323;7;3,85
STARE BABICE	;WŁODYJOWSKIEGO	;135;3;3,75
STARE BABICE	;WŁODYJOWSKIEGO	;174;4;3,63
STARE BABICE	;WŁODYJOWSKIEGO	;172;4;3,58
STARE BABICE	;WŁODYJOWSKIEGO	;128;3;3,56
STARE BABICE	;WŁODYJOWSKIEGO	;168;4;3,50
STARE BABICE	;WŁODYJOWSKIEGO	;81;2;3,38
STARE BABICE	;WŁODYJOWSKIEGO	;201;5;3,35
STARE BABICE	;WŁODYJOWSKIEGO	;120;3;3,33
STARE BABICE	;WŁODYJOWSKIEGO	;39;1;3,25
STARE BABICE	;WŁODYJOWSKIEGO	;189;5;3,15
STARE BABICE	;WŁODYJOWSKIEGO	;104;3;2,89
STARE BABICE	;WŁODYJOWSKIEGO	;34;1;2,83
STARE BABICE	;WŁODYJOWSKIEGO	;67;2;2,79
STARE BABICE	;WŁODYJOWSKIEGO	;133;4;2,77
STARE BABICE	;WŁODYJOWSKIEGO	;164;5;2,73
STARE BABICE	;WŁODYJOWSKIEGO	;126;4;2,63
STARE BABICE	;WŁODYJOWSKIEGO	;93;3;2,58
STARE BABICE	;WŁODYJOWSKIEGO	;91;3;2,53
STARE BABICE	;WŁODYJOWSKIEGO	;150;5;2,50
STARE BABICE	;WŁODYJOWSKIEGO	;55;2;2,29
STARE BABICE	;WŁODYJOWSKIEGO	;136;5;2,27
STARE BABICE	;WŁODYJOWSKIEGO	;100;4;2,08
STARE BABICE	;WŁODYJOWSKIEGO	;25;1;2,08
STARE BABICE	;WŁODYJOWSKIEGO	;40;2;1,67
STARE BABICE	;WŁODYJOWSKIEGO	;58;4;1,61
STARE BABICE	;WŁODYJOWSKIEGO	;10;1;0,83
STARE BABICE	;WŁODYJOWSKIEGO	;9;1;0,75
STARE BABICE	;WŁODYJOWSKIEGO	;7;1;0,58
STARE BABICE	;WŁODYJOWSKIEGO	;14;2;0,58
STARE BABICE	;WŁODYJOWSKIEGO	;;1;
STARE BABICE	;WŁODYJOWSKIEGO	;22;3;1,83
STARE BABICE	;WŁODYJOWSKIEGO	;9;3;0,25
STARE BABICE	;Wypoczynkowa	;437;5;7,28
STARE BABICE	;Wypoczynkowa	;160;4;3,33
STARE BABICE	;ZACISZNA	;204;3;5,67
STARE BABICE	;ZACISZNA	;130;2;5,42
STARE BABICE	;ZACISZNA	;97;2;4,04
STARE BABICE	;ZACISZNA	;91;2;3,79
STARE BABICE	;ZACISZNA	;122;5;2,03
STARE BABICE	;ZIELONA	;132;2;5,50
STARE BABICE	;ZIELONA	;-30;1;-2,50
STARE BABICE	;ZIELONY ZAUŁEK	;100;1;8,33
STARE BABICE	;ZIELONY ZAUŁEK	;168;2;7,00
STARE BABICE	;ZIELONY ZAUŁEK	;407;5;6,78
STARE BABICE	;ZIELONY ZAUŁEK	;58;1;4,83
STARE BABICE	;ZIELONY ZAUŁEK	;200;4;4,17
STARE BABICE	;ZIELONY ZAUŁEK	;138;3;3,83
STARE BABICE	;ZIELONY ZAUŁEK	;77;2;3,21
STARE BABICE	;ZIELONY ZAUŁEK	;70;2;2,92
STARE BABICE	;ZIELONY ZAUŁEK	;67;2;2,79
STARE BABICE	;ZIELONY ZAUŁEK	;59;3;1,64
TOPOLIN	;BATOREGO	;176;1;14,67
TOPOLIN	;BATOREGO	;349;2;14,54
TOPOLIN	;BATOREGO	;;1;
TOPOLIN	;BATOREGO	;19;3;1,58
TOPOLIN	;BATOREGO	;119;1;9,92
TOPOLIN	;BATOREGO	;66;1;5,50
TOPOLIN	;BATOREGO	;216;4;4,50
TOPOLIN	;BATOREGO	;102;2;4,25
TOPOLIN	;BATOREGO	;148;3;4,11
TOPOLIN	;BATOREGO	;98;2;4,08
TOPOLIN	;BATOREGO	;121;3;3,36
TOPOLIN	;BATOREGO	;176;5;2,93
TOPOLIN	;BATOREGO	;132;4;2,75
TOPOLIN	;BATOREGO	;66;2;2,75
TOPOLIN	;BATOREGO	;56;2;2,33
TOPOLIN	;BATOREGO	;76;3;2,11
TOPOLIN	;BATOREGO	;101;4;2,10
TOPOLIN	;BATOREGO	;99;4;2,06
TOPOLIN	;BATOREGO	;66;3;1,83
TOPOLIN	;BATOREGO	;65;3;1,81
TOPOLIN	;BATOREGO	;21;1;1,75
TOPOLIN	;BATOREGO	;81;5;1,35
TOPOLIN	;BATOREGO	;16;1;1,33
TOPOLIN	;BATOREGO	;31;2;1,29
TOPOLIN	;BATOREGO	;42;3;1,17
TOPOLIN	;BATOREGO	;31;6;0,43
TOPOLIN	;BATOREGO	;12;4;0,25
TOPOLIN	;CHROBREGO	;290;2;12,08
TOPOLIN	;CHROBREGO	;196;4;9,80
TOPOLIN	;CHROBREGO	;139;2;5,79
TOPOLIN	;CHROBREGO	;209;4;4,35
TOPOLIN	;CHROBREGO	;99;2;4,13
TOPOLIN	;CHROBREGO	;110;1;9,17
TOPOLIN	;CHROBREGO	;109;1;27,25
TOPOLIN	;CHROBREGO	;94;1;7,83
TOPOLIN	;CHROBREGO	;82;1;6,83
TOPOLIN	;CHROBREGO	;160;2;6,67
TOPOLIN	;CHROBREGO	;266;4;5,54
TOPOLIN	;CHROBREGO	;60;1;5,00
TOPOLIN	;CHROBREGO	;56;1;4,67
TOPOLIN	;CHROBREGO	;166;3;4,61
TOPOLIN	;CHROBREGO	;106;2;4,42
TOPOLIN	;CHROBREGO	;104;2;4,33
TOPOLIN	;CHROBREGO	;204;4;4,25
TOPOLIN	;CHROBREGO	;200;4;4,17
TOPOLIN	;CHROBREGO	;98;2;4,08
TOPOLIN	;CHROBREGO	;92;2;3,83
TOPOLIN	;CHROBREGO	;46;1;3,83
TOPOLIN	;CHROBREGO	;92;2;3,83
TOPOLIN	;CHROBREGO	;135;3;3,75
TOPOLIN	;CHROBREGO	;89;2;3,71
TOPOLIN	;CHROBREGO	;212;5;3,53
TOPOLIN	;CHROBREGO	;165;4;3,44
TOPOLIN	;CHROBREGO	;160;4;3,33
TOPOLIN	;CHROBREGO	;118;3;3,28
TOPOLIN	;CHROBREGO	;70;2;2,92
TOPOLIN	;CHROBREGO	;143;5;2,38
TOPOLIN	;CHROBREGO	;160;6;2,22
TOPOLIN	;CHROBREGO	;121;5;2,02
TOPOLIN	;CHROBREGO	;67;3;1,86
TOPOLIN	;CHROBREGO	;22;1;1,83
TOPOLIN	;CHROBREGO	;107;5;1,78
TOPOLIN	;CHROBREGO	;74;4;1,54
TOPOLIN	;CHROBREGO	;82;5;1,37
TOPOLIN	;CHROBREGO	;34;3;0,94
TOPOLIN	;CHROBREGO	;21;2;0,88
TOPOLIN	;CHROBREGO	;39;4;0,81
TOPOLIN	;CHROBREGO	;44;5;0,73
TOPOLIN	;POPRZECZNA	;612;4;12,75
TOPOLIN	;POPRZECZNA	;191;4;11,94
TOPOLIN	;SOBIESKIEGO	;35;1;11,67
TOPOLIN	;SOBIESKIEGO	;81;2;8,10
TOPOLIN	;SOBIESKIEGO	;89;1;7,42
TOPOLIN	;SOBIESKIEGO	;78;1;6,50
TOPOLIN	;SOBIESKIEGO	;65;1;5,42
TOPOLIN	;SOBIESKIEGO	;154;3;4,28
TOPOLIN	;SOBIESKIEGO	;113;3;3,14
TOPOLIN	;SOBIESKIEGO	;102;3;2,83
TOPOLIN	;SOBIESKIEGO	;157;5;2,62
TOPOLIN	;SOBIESKIEGO	;154;5;2,57
TOPOLIN	;SOBIESKIEGO	;90;3;2,50
TOPOLIN	;SOBIESKIEGO	;141;5;2,35
TOPOLIN	;SOBIESKIEGO	;115;5;1,92
TOPOLIN	;SOBIESKIEGO	;47;3;1,31
TOPOLIN	;SOBIESKIEGO	;8;2;0,33
WIERZBIN	;KRÓLEWICZA JAKUBA	;77;1;6,42
WIERZBIN	;KRÓLEWICZA JAKUBA	;;1;0,00
WIERZBIN	;KRÓLEWICZA JAKUBA	;30;2;3,75
WIERZBIN	;KRÓLEWICZA JAKUBA	;137;3;3,81
WIERZBIN	;KRÓLEWICZA JAKUBA	;181;4;3,77
WIERZBIN	;KRÓLEWICZA JAKUBA	;167;4;3,48
WIERZBIN	;KRÓLEWICZA JAKUBA	;106;3;2,94
WIERZBIN	;KRÓLEWICZA JAKUBA	;100;4;2,08
WIERZBIN	;KRÓLEWICZA JAKUBA	;82;4;1,71
WIERZBIN	;KRÓLEWSKA;197;4;4,10
WIERZBIN	;KRÓLEWSKA;;4;
WIERZBIN	;KRÓLEWSKA;81;2;3,68
WIERZBIN	;KRÓLEWSKA;66;3;3,14
WIERZBIN	;KRÓLEWSKA;113;4;3,14
WIERZBIN	;KRÓLEWSKA;74;4;1,85
WIERZBIN	;KRÓLEWSKA;1;1;0,20
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;93;1;18,60
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;143;3;11,92
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;82;1;6,83
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;69;1;5,75
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;202;3;5,61
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;67;1;5,58
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;253;4;5,27
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;246;4;5,13
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;61;1;5,08
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;116;2;4,83
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;220;4;4,58
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;110;2;4,58
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;164;3;4,56
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;158;3;4,39
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;209;4;4,35
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;261;5;4,35
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;52;1;4,33
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;199;4;4,15
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;98;2;4,08
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;;2;
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;;3;
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;189;4;3,94
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;187;4;3,90
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;168;4;3,50
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;243;6;3,38
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;80;2;3,33
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;157;4;3,27
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;116;3;3,22
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;149;4;3,10
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;73;2;3,04
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;178;5;2,97
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;68;2;2,83
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;135;4;2,81
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;65;2;2,71
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;162;5;2,70
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;63;2;2,63
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;93;3;2,58
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;124;4;2,58
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;119;4;2,48
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;89;3;2,47
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;145;5;2,42
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;55;2;2,29
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;53;2;2,21
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;127;5;2,12
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;25;1;2,08
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;120;5;2,00
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;87;4;1,81
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;43;2;1,79
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;32;6;1,78
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;43;4;1,54
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;30;2;1,25
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;25;2;1,04
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;49;4;1,02
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;22;2;0,92
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;11;1;0,92
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;28;3;0,85
WIERZBIN	;KRÓLOWEJ MARYSIEŃKI	;9;1;0,75
WIERZBIN	;POPRZECZNA	;71;1;14,20
WIERZBIN	;POPRZECZNA	;258;4;5,38
WIERZBIN	;POPRZECZNA	;223;4;4,65
WIERZBIN	;POPRZECZNA	;131;3;3,64
WIERZBIN	;POPRZECZNA	;34;3;2,83
WIERZBIN	;POPRZECZNA	;40;4;2,50
WIERZBIN	;POPRZECZNA	;47;5;2,35
WIERZBIN	;POPRZECZNA	;;3;
WIERZBIN	;POPRZECZNA	;20;4;1,25
WIERZBIN	;POPRZECZNA	;79;3;2,19
WIERZBIN	;POPRZECZNA	;94;4;1,96
WIERZBIN	;POPRZECZNA	;12;1;1,00
WIERZBIN	;SOBIESKIEGO	;292;1;24,33
WIERZBIN	;SOBIESKIEGO	;117;2;4,88
WIERZBIN	;SOBIESKIEGO	;110;2;4,58
WIERZBIN	;SOBIESKIEGO	;183;4;3,81
WIERZBIN	;SOBIESKIEGO	;292;7;3,48
WIERZBIN	;SOBIESKIEGO	;122;3;3,39
WIERZBIN	;SOBIESKIEGO	;108;3;3,00
WIERZBIN	;SOBIESKIEGO	;124;4;2,58
WIERZBIN	;SOBIESKIEGO	;121;4;2,52
WIERZBIN	;SOBIESKIEGO	;117;4;2,44
